Date,Temperature_Celsius(℃),Relative_Humidity(%)
"Mar. 20, 2023 18:32",21.8,44
"Mar. 20, 2023 18:33",21.8,44
"Mar. 20, 2023 18:34",21.8,44
"Mar. 20, 2023 18:35",21.8,44
"Mar. 20, 2023 18:36",21.8,44
"Mar. 20, 2023 18:37",21.8,44
"Mar. 20, 2023 18:38",21.8,44
"Mar. 20, 2023 18:39",21.8,44
"Mar. 20, 2023 18:40",21.8,44
"Mar. 20, 2023 18:41",21.8,44
"Mar. 20, 2023 18:42",21.8,44
"Mar. 20, 2023 18:43",21.8,44
"Mar. 20, 2023 18:44",21.8,44
"Mar. 20, 2023 18:45",21.8,44
"Mar. 20, 2023 18:46",21.8,44
"Mar. 20, 2023 18:47",21.8,44
"Mar. 20, 2023 18:48",21.8,44
"Mar. 20, 2023 18:49",21.8,44
"Mar. 20, 2023 18:50",21.8,44
"Mar. 20, 2023 18:51",21.8,44
"Mar. 20, 2023 18:52",21.8,44
"Mar. 20, 2023 18:53",21.8,44
"Mar. 20, 2023 18:54",21.8,44
"Mar. 20, 2023 18:55",21.8,44
"Mar. 20, 2023 18:56",21.8,44
"Mar. 20, 2023 18:57",21.8,43
"Mar. 20, 2023 18:58",21.7,43
"Mar. 20, 2023 18:59",21.7,43
"Mar. 20, 2023 19:00",21.7,43
"Mar. 20, 2023 19:01",21.7,43
"Mar. 20, 2023 19:02",21.7,43
"Mar. 20, 2023 19:03",21.7,43
"Mar. 20, 2023 19:04",21.7,43
"Mar. 20, 2023 19:05",21.7,43
"Mar. 20, 2023 19:06",21.7,43
"Mar. 20, 2023 19:07",21.7,43
"Mar. 20, 2023 19:08",21.7,43
"Mar. 20, 2023 19:09",21.7,43
"Mar. 20, 2023 19:10",21.7,43
"Mar. 20, 2023 19:11",21.7,43
"Mar. 20, 2023 19:12",21.7,43
"Mar. 20, 2023 19:13",21.7,43
"Mar. 20, 2023 19:14",21.7,43
"Mar. 20, 2023 19:15",21.7,43
"Mar. 20, 2023 19:16",21.7,43
"Mar. 20, 2023 19:17",21.7,43
"Mar. 20, 2023 19:18",21.7,43
"Mar. 20, 2023 19:19",21.7,43
"Mar. 20, 2023 19:20",21.7,43
"Mar. 20, 2023 19:21",21.7,43
"Mar. 20, 2023 19:22",21.7,43
"Mar. 20, 2023 19:23",21.7,43
"Mar. 20, 2023 19:24",21.7,43
"Mar. 20, 2023 19:25",21.7,43
"Mar. 20, 2023 19:26",21.7,43
"Mar. 20, 2023 19:27",21.7,43
"Mar. 20, 2023 19:28",21.7,43
"Mar. 20, 2023 19:29",21.7,43
"Mar. 20, 2023 19:30",21.7,43
"Mar. 20, 2023 19:31",21.7,43
"Mar. 20, 2023 19:32",21.7,43
"Mar. 20, 2023 19:33",21.7,43
"Mar. 20, 2023 19:34",21.7,43
"Mar. 20, 2023 19:35",21.7,43
"Mar. 20, 2023 19:36",21.7,43
"Mar. 20, 2023 19:37",21.7,43
"Mar. 20, 2023 19:38",21.7,43
"Mar. 20, 2023 19:39",21.7,43
"Mar. 20, 2023 19:40",21.7,43
"Mar. 20, 2023 19:41",21.7,43
"Mar. 20, 2023 19:42",21.7,43
"Mar. 20, 2023 19:43",21.7,43
"Mar. 20, 2023 19:44",21.7,43
"Mar. 20, 2023 19:45",21.7,43
"Mar. 20, 2023 19:46",21.7,43
"Mar. 20, 2023 19:47",21.7,43
"Mar. 20, 2023 19:48",21.7,43
"Mar. 20, 2023 19:49",21.7,43
"Mar. 20, 2023 19:50",21.7,43
"Mar. 20, 2023 19:51",21.7,43
"Mar. 20, 2023 19:52",21.7,43
"Mar. 20, 2023 19:53",21.7,43
"Mar. 20, 2023 19:54",21.7,43
"Mar. 20, 2023 19:55",21.7,43
"Mar. 20, 2023 19:56",21.7,43
"Mar. 20, 2023 19:57",21.7,43
"Mar. 20, 2023 19:58",21.7,43
"Mar. 20, 2023 19:59",21.7,43
"Mar. 20, 2023 20:00",21.7,43
"Mar. 20, 2023 20:01",21.7,43
"Mar. 20, 2023 20:02",21.7,43
"Mar. 20, 2023 20:03",21.7,43
"Mar. 20, 2023 20:04",21.7,43
"Mar. 20, 2023 20:05",21.7,43
"Mar. 20, 2023 20:06",21.7,43
"Mar. 20, 2023 20:07",21.7,43
"Mar. 20, 2023 20:08",21.7,43
"Mar. 20, 2023 20:09",21.7,43
"Mar. 20, 2023 20:10",21.7,43
"Mar. 20, 2023 20:11",21.7,43
"Mar. 20, 2023 20:12",21.7,43
"Mar. 20, 2023 20:13",21.7,43
"Mar. 20, 2023 20:14",21.7,43
"Mar. 20, 2023 20:15",21.7,43
"Mar. 20, 2023 20:16",21.7,43
"Mar. 20, 2023 20:17",21.7,43
"Mar. 20, 2023 20:18",21.7,43
"Mar. 20, 2023 20:19",21.7,43
"Mar. 20, 2023 20:20",21.7,43
"Mar. 20, 2023 20:21",21.7,43
"Mar. 20, 2023 20:22",21.7,43
"Mar. 20, 2023 20:23",21.7,43
"Mar. 20, 2023 20:24",21.7,43
"Mar. 20, 2023 20:25",21.7,43
"Mar. 20, 2023 20:26",21.7,43
"Mar. 20, 2023 20:27",21.7,43
"Mar. 20, 2023 20:28",21.7,43
"Mar. 20, 2023 20:29",21.7,43
"Mar. 20, 2023 20:30",21.7,43
"Mar. 20, 2023 20:31",21.7,43
"Mar. 20, 2023 20:32",21.7,43
"Mar. 20, 2023 20:33",21.7,43
"Mar. 20, 2023 20:34",21.7,43
"Mar. 20, 2023 20:35",21.7,43
"Mar. 20, 2023 20:36",21.7,43
"Mar. 20, 2023 20:37",21.7,43
"Mar. 20, 2023 20:38",21.7,43
"Mar. 20, 2023 20:39",21.7,43
"Mar. 20, 2023 20:40",21.7,43
"Mar. 20, 2023 20:41",21.7,43
"Mar. 20, 2023 20:42",21.7,43
"Mar. 20, 2023 20:43",21.7,43
"Mar. 20, 2023 20:44",21.7,43
"Mar. 20, 2023 20:45",21.7,43
"Mar. 20, 2023 20:46",21.7,43
"Mar. 20, 2023 20:47",21.7,43
"Mar. 20, 2023 20:48",21.7,43
"Mar. 20, 2023 20:49",21.7,43
"Mar. 20, 2023 20:50",21.7,43
"Mar. 20, 2023 20:51",21.7,43
"Mar. 20, 2023 20:52",21.7,43
"Mar. 20, 2023 20:53",21.7,43
"Mar. 20, 2023 20:54",21.7,43
"Mar. 20, 2023 20:55",21.7,43
"Mar. 20, 2023 20:56",21.7,43
"Mar. 20, 2023 20:57",21.7,43
"Mar. 20, 2023 20:58",21.7,43
"Mar. 20, 2023 20:59",21.7,43
"Mar. 20, 2023 21:00",21.7,43
"Mar. 20, 2023 21:01",21.7,43
"Mar. 20, 2023 21:02",21.7,43
"Mar. 20, 2023 21:03",21.7,43
"Mar. 20, 2023 21:04",21.7,43
"Mar. 20, 2023 21:05",21.7,43
"Mar. 20, 2023 21:06",21.7,43
"Mar. 20, 2023 21:07",21.7,43
"Mar. 20, 2023 21:08",21.7,43
"Mar. 20, 2023 21:09",21.7,43
"Mar. 20, 2023 21:10",21.7,43
"Mar. 20, 2023 21:11",21.7,43
"Mar. 20, 2023 21:12",21.7,43
"Mar. 20, 2023 21:13",21.7,43
"Mar. 20, 2023 21:14",21.7,43
"Mar. 20, 2023 21:15",21.7,43
"Mar. 20, 2023 21:16",21.7,43
"Mar. 20, 2023 21:17",21.7,43
"Mar. 20, 2023 21:18",21.7,43
"Mar. 20, 2023 21:19",21.7,43
"Mar. 20, 2023 21:20",21.7,43
"Mar. 20, 2023 21:21",21.7,43
"Mar. 20, 2023 21:22",21.7,43
"Mar. 20, 2023 21:23",21.7,43
"Mar. 20, 2023 21:24",21.7,43
"Mar. 20, 2023 21:25",21.7,43
"Mar. 20, 2023 21:26",21.7,43
"Mar. 20, 2023 21:27",21.7,43
"Mar. 20, 2023 21:28",21.7,43
"Mar. 20, 2023 21:29",21.7,43
"Mar. 20, 2023 21:30",21.7,43
"Mar. 20, 2023 21:31",21.7,43
"Mar. 20, 2023 21:32",21.7,43
"Mar. 20, 2023 21:33",21.7,43
"Mar. 20, 2023 21:34",21.7,43
"Mar. 20, 2023 21:35",21.7,43
"Mar. 20, 2023 21:36",21.7,43
"Mar. 20, 2023 21:37",21.7,43
"Mar. 20, 2023 21:38",21.7,43
"Mar. 20, 2023 21:39",21.7,43
"Mar. 20, 2023 21:40",21.7,43
"Mar. 20, 2023 21:41",21.7,43
"Mar. 20, 2023 21:42",21.7,43
"Mar. 20, 2023 21:43",21.7,43
"Mar. 20, 2023 21:44",21.7,43
"Mar. 20, 2023 21:45",21.7,43
"Mar. 20, 2023 21:46",21.7,43
"Mar. 20, 2023 21:47",21.7,43
"Mar. 20, 2023 21:48",21.7,43
"Mar. 20, 2023 21:49",21.7,43
"Mar. 20, 2023 21:50",21.7,43
"Mar. 20, 2023 21:51",21.7,43
"Mar. 20, 2023 21:52",21.7,43
"Mar. 20, 2023 21:53",21.7,43
"Mar. 20, 2023 21:54",21.7,43
"Mar. 20, 2023 21:55",21.7,43
"Mar. 20, 2023 21:56",21.7,44
"Mar. 20, 2023 21:57",21.7,44
"Mar. 20, 2023 21:58",21.7,44
"Mar. 20, 2023 21:59",21.7,44
"Mar. 20, 2023 22:00",21.7,44
"Mar. 20, 2023 22:01",21.7,44
"Mar. 20, 2023 22:02",21.7,44
"Mar. 20, 2023 22:03",21.7,43
"Mar. 20, 2023 22:04",21.7,43
"Mar. 20, 2023 22:05",21.7,43
"Mar. 20, 2023 22:06",21.7,43
"Mar. 20, 2023 22:07",21.7,43
"Mar. 20, 2023 22:08",21.7,43
"Mar. 20, 2023 22:09",21.7,43
"Mar. 20, 2023 22:10",21.7,43
"Mar. 20, 2023 22:11",21.7,43
"Mar. 20, 2023 22:12",21.7,43
"Mar. 20, 2023 22:13",21.7,43
"Mar. 20, 2023 22:14",21.7,43
"Mar. 20, 2023 22:15",21.7,43
"Mar. 20, 2023 22:16",21.7,43
"Mar. 20, 2023 22:17",21.7,43
"Mar. 20, 2023 22:18",21.7,43
"Mar. 20, 2023 22:19",21.7,43
"Mar. 20, 2023 22:20",21.7,43
"Mar. 20, 2023 22:21",21.7,43
"Mar. 20, 2023 22:22",21.7,43
"Mar. 20, 2023 22:23",21.7,43
"Mar. 20, 2023 22:24",21.7,43
"Mar. 20, 2023 22:25",21.7,43
"Mar. 20, 2023 22:26",21.7,43
"Mar. 20, 2023 22:27",21.7,43
"Mar. 20, 2023 22:28",21.7,43
"Mar. 20, 2023 22:29",21.7,43
"Mar. 20, 2023 22:30",21.7,43
"Mar. 20, 2023 22:31",21.7,43
"Mar. 20, 2023 22:32",21.7,43
"Mar. 20, 2023 22:33",21.7,43
"Mar. 20, 2023 22:34",21.7,43
"Mar. 20, 2023 22:35",21.7,43
"Mar. 20, 2023 22:36",21.7,43
"Mar. 20, 2023 22:37",21.7,43
"Mar. 20, 2023 22:38",21.7,43
"Mar. 20, 2023 22:39",21.7,43
"Mar. 20, 2023 22:40",21.7,43
"Mar. 20, 2023 22:41",21.7,43
"Mar. 20, 2023 22:42",21.7,43
"Mar. 20, 2023 22:43",21.7,43
"Mar. 20, 2023 22:44",21.7,43
"Mar. 20, 2023 22:45",21.7,43
"Mar. 20, 2023 22:46",21.7,43
"Mar. 20, 2023 22:47",21.7,43
"Mar. 20, 2023 22:48",21.7,43
"Mar. 20, 2023 22:49",21.7,43
"Mar. 20, 2023 22:50",21.7,43
"Mar. 20, 2023 22:51",21.7,43
"Mar. 20, 2023 22:52",21.7,43
"Mar. 20, 2023 22:53",21.7,43
"Mar. 20, 2023 22:54",21.7,43
"Mar. 20, 2023 22:55",21.7,43
"Mar. 20, 2023 22:56",21.7,43
"Mar. 20, 2023 22:57",21.7,43
"Mar. 20, 2023 22:58",21.7,43
"Mar. 20, 2023 22:59",21.7,43
"Mar. 20, 2023 23:00",21.7,43
"Mar. 20, 2023 23:01",21.7,43
"Mar. 20, 2023 23:02",21.6,43
"Mar. 20, 2023 23:03",21.6,43
"Mar. 20, 2023 23:04",21.6,43
"Mar. 20, 2023 23:05",21.6,43
"Mar. 20, 2023 23:06",21.6,43
"Mar. 20, 2023 23:07",21.6,43
"Mar. 20, 2023 23:08",21.6,43
"Mar. 20, 2023 23:09",21.6,43
"Mar. 20, 2023 23:10",21.6,43
"Mar. 20, 2023 23:11",21.6,43
"Mar. 20, 2023 23:12",21.6,43
"Mar. 20, 2023 23:13",21.6,43
"Mar. 20, 2023 23:14",21.6,43
"Mar. 20, 2023 23:15",21.6,43
"Mar. 20, 2023 23:16",21.6,43
"Mar. 20, 2023 23:17",21.6,43
"Mar. 20, 2023 23:18",21.6,43
"Mar. 20, 2023 23:19",21.6,43
"Mar. 20, 2023 23:20",21.6,43
"Mar. 20, 2023 23:21",21.6,43
"Mar. 20, 2023 23:22",21.6,43
"Mar. 20, 2023 23:23",21.6,43
"Mar. 20, 2023 23:24",21.6,43
"Mar. 20, 2023 23:25",21.6,43
"Mar. 20, 2023 23:26",21.6,43
"Mar. 20, 2023 23:27",21.6,43
"Mar. 20, 2023 23:28",21.6,43
"Mar. 20, 2023 23:29",21.6,43
"Mar. 20, 2023 23:30",21.6,43
"Mar. 20, 2023 23:31",21.6,43
"Mar. 20, 2023 23:32",21.6,43
"Mar. 20, 2023 23:33",21.6,43
"Mar. 20, 2023 23:34",21.6,43
"Mar. 20, 2023 23:35",21.6,43
"Mar. 20, 2023 23:36",21.6,43
"Mar. 20, 2023 23:37",21.6,43
"Mar. 20, 2023 23:38",21.6,43
"Mar. 20, 2023 23:39",21.6,43
"Mar. 20, 2023 23:40",21.6,43
"Mar. 20, 2023 23:41",21.6,43
"Mar. 20, 2023 23:42",21.6,43
"Mar. 20, 2023 23:43",21.6,43
"Mar. 20, 2023 23:44",21.6,43
"Mar. 20, 2023 23:45",21.6,43
"Mar. 20, 2023 23:46",21.6,43
"Mar. 20, 2023 23:47",21.6,43
"Mar. 20, 2023 23:48",21.6,43
"Mar. 20, 2023 23:49",21.6,43
"Mar. 20, 2023 23:50",21.6,43
"Mar. 20, 2023 23:51",21.6,43
"Mar. 20, 2023 23:52",21.6,43
"Mar. 20, 2023 23:53",21.6,43
"Mar. 20, 2023 23:54",21.6,43
"Mar. 20, 2023 23:55",21.6,43
"Mar. 20, 2023 23:56",21.6,43
"Mar. 20, 2023 23:57",21.6,43
"Mar. 20, 2023 23:58",21.6,43
"Mar. 20, 2023 23:59",21.6,43
"Mar. 21, 2023 00:00",21.6,43
"Mar. 21, 2023 00:01",21.6,43
"Mar. 21, 2023 00:02",21.6,43
"Mar. 21, 2023 00:03",21.6,43
"Mar. 21, 2023 00:04",21.6,43
"Mar. 21, 2023 00:05",21.6,43
"Mar. 21, 2023 00:06",21.6,43
"Mar. 21, 2023 00:07",21.6,43
