Date,Temperature_Celsius(℃),Relative_Humidity(%)
2022-11-03 23:36,11.1,91
2022-11-03 23:37,11.1,91
2022-11-03 23:38,11.1,91
2022-11-03 23:39,11.1,91
2022-11-03 23:40,11.1,91
2022-11-03 23:41,11.1,91
2022-11-03 23:42,11.1,91
2022-11-03 23:43,11.1,91
2022-11-03 23:44,11.1,91
2022-11-03 23:45,11.1,91
2022-11-03 23:46,11.1,91
2022-11-03 23:47,11.1,91
2022-11-03 23:48,11.1,91
2022-11-03 23:49,11.1,91
2022-11-03 23:50,11.1,91
2022-11-03 23:51,11.1,91
2022-11-03 23:52,11.1,91
2022-11-03 23:53,11.1,91
2022-11-03 23:54,11.1,91
2022-11-03 23:55,11.1,91
2022-11-03 23:56,11.1,91
2022-11-03 23:57,11.1,91
2022-11-03 23:58,11.1,91
2022-11-03 23:59,11.1,91
2022-11-04 00:00,11.1,91
2022-11-04 00:01,11.1,91
2022-11-04 00:02,11.1,91
2022-11-04 00:03,11.1,91
2022-11-04 00:04,11.1,91
2022-11-04 00:05,11.1,91
2022-11-04 00:06,11.1,91
2022-11-04 00:07,11.1,91
2022-11-04 00:08,11.1,91
2022-11-04 00:09,11.1,91
2022-11-04 00:10,11.1,91
2022-11-04 00:11,11.1,91
2022-11-04 00:12,11.1,91
2022-11-04 00:13,11.1,91
2022-11-04 00:14,11.1,91
2022-11-04 00:15,11.1,91
2022-11-04 00:16,11.1,91
2022-11-04 00:17,11.1,91
2022-11-04 00:18,11.1,91
2022-11-04 00:19,11.1,91
2022-11-04 00:20,11.1,91
2022-11-04 00:21,11.1,91
2022-11-04 00:22,11.1,91
2022-11-04 00:23,11.1,91
2022-11-04 00:24,11.1,91
2022-11-04 00:25,11.1,91
2022-11-04 00:26,11.1,91
2022-11-04 00:27,11.1,91
2022-11-04 00:28,11.1,91
2022-11-04 00:29,11.1,91
2022-11-04 00:30,11.1,91
2022-11-04 00:31,11.1,91
2022-11-04 00:32,11.1,91
2022-11-04 00:33,11.1,91
2022-11-04 00:34,11.1,91
2022-11-04 00:35,11.1,91
2022-11-04 00:36,11.1,91
2022-11-04 00:37,11.1,91
2022-11-04 00:38,11.1,91
2022-11-04 00:39,11.1,91
2022-11-04 00:40,11.1,91
2022-11-04 00:41,11.1,91
2022-11-04 00:42,11.1,91
2022-11-04 00:43,11.1,91
2022-11-04 00:44,11.1,91
2022-11-04 00:45,11.1,91
2022-11-04 00:46,11.1,91
2022-11-04 00:47,11.1,91
2022-11-04 00:48,11.1,91
2022-11-04 00:49,11.1,91
2022-11-04 00:50,11.1,91
2022-11-04 00:51,11.1,91
2022-11-04 00:52,11.1,91
2022-11-04 00:53,11.1,91
2022-11-04 00:54,11.1,91
2022-11-04 00:55,11.1,91
2022-11-04 00:56,11.1,91
2022-11-04 00:57,11.1,91
2022-11-04 00:58,11.1,91
2022-11-04 00:59,11.1,91
2022-11-04 01:00,11.1,91
2022-11-04 01:01,11.1,91
2022-11-04 01:02,11.1,91
2022-11-04 01:03,11.1,91
2022-11-04 01:04,11.2,91
2022-11-04 01:05,11.2,91
2022-11-04 01:06,11.2,91
2022-11-04 01:07,11.2,91
2022-11-04 01:08,11.2,91
2022-11-04 01:09,11.2,91
2022-11-04 01:10,11.2,91
2022-11-04 01:11,11.2,91
2022-11-04 01:12,11.2,91
2022-11-04 01:13,11.2,91
2022-11-04 01:14,11.2,91
2022-11-04 01:15,11.2,91
2022-11-04 01:16,11.2,91
2022-11-04 01:17,11.2,91
2022-11-04 01:18,11.2,91
2022-11-04 01:19,11.2,91
2022-11-04 01:20,11.2,91
2022-11-04 01:21,11.2,91
2022-11-04 01:22,11.2,92
2022-11-04 01:23,11.1,92
2022-11-04 01:24,11.1,92
2022-11-04 01:25,11.1,92
2022-11-04 01:26,11.1,92
2022-11-04 01:27,11.1,92
2022-11-04 01:28,11.1,92
2022-11-04 01:29,11.1,92
2022-11-04 01:30,11.1,92
2022-11-04 01:31,11.1,92
2022-11-04 01:32,11.1,92
2022-11-04 01:33,11.1,92
2022-11-04 01:34,11.1,92
2022-11-04 01:35,11.1,92
2022-11-04 01:36,11.1,92
2022-11-04 01:37,11.1,92
2022-11-04 01:38,11.1,92
2022-11-04 01:39,11.1,92
2022-11-04 01:40,11.1,92
2022-11-04 01:41,11.1,92
2022-11-04 01:42,11.1,92
2022-11-04 01:43,11.1,92
2022-11-04 01:44,11.1,92
2022-11-04 01:45,11.1,92
2022-11-04 01:46,11.1,92
2022-11-04 01:47,11.1,92
2022-11-04 01:48,11.1,92
2022-11-04 01:49,11.1,92
2022-11-04 01:50,11.1,92
2022-11-04 01:51,11.1,92
2022-11-04 01:52,11.1,92
2022-11-04 01:53,11.1,92
2022-11-04 01:54,11.1,92
2022-11-04 01:55,11.1,92
2022-11-04 01:56,11.1,92
2022-11-04 01:57,11.1,92
2022-11-04 01:58,11.1,92
2022-11-04 01:59,11.1,92
2022-11-04 02:00,11.1,92
2022-11-04 02:01,11.1,91
2022-11-04 02:02,11.1,91
2022-11-04 02:03,11.1,91
2022-11-04 02:04,11.1,91
2022-11-04 02:05,11.1,90
2022-11-04 02:06,11.1,90
2022-11-04 02:07,11.1,90
2022-11-04 02:08,11.0,90
2022-11-04 02:09,11.0,90
2022-11-04 02:10,11.0,90
2022-11-04 02:11,10.9,90
2022-11-04 02:12,10.9,90
2022-11-04 02:13,10.9,90
2022-11-04 02:14,10.9,90
2022-11-04 02:15,10.9,90
2022-11-04 02:16,10.9,90
2022-11-04 02:17,10.9,90
2022-11-04 02:18,10.9,90
2022-11-04 02:19,10.9,90
2022-11-04 02:20,10.9,90
2022-11-04 02:21,10.9,90
2022-11-04 02:22,10.8,90
2022-11-04 02:23,10.8,90
2022-11-04 02:24,10.8,90
2022-11-04 02:25,10.8,90
2022-11-04 02:26,10.7,90
2022-11-04 02:27,10.7,90
2022-11-04 02:28,10.7,90
2022-11-04 02:29,10.7,90
2022-11-04 02:30,10.7,90
2022-11-04 02:31,10.7,90
2022-11-04 02:32,10.7,90
2022-11-04 02:33,10.7,90
2022-11-04 02:34,10.7,90
2022-11-04 02:35,10.7,90
2022-11-04 02:36,10.7,90
2022-11-04 02:37,10.7,90
2022-11-04 02:38,10.7,90
2022-11-04 02:39,10.6,90
2022-11-04 02:40,10.6,90
2022-11-04 02:41,10.6,90
2022-11-04 02:42,10.6,90
2022-11-04 02:43,10.6,90
2022-11-04 02:44,10.6,91
2022-11-04 02:45,10.6,91
2022-11-04 02:46,10.6,91
2022-11-04 02:47,10.6,91
2022-11-04 02:48,10.6,91
2022-11-04 02:49,10.6,91
2022-11-04 02:50,10.6,91
2022-11-04 02:51,10.6,91
2022-11-04 02:52,10.6,91
2022-11-04 02:53,10.6,91
2022-11-04 02:54,10.6,91
2022-11-04 02:55,10.6,91
2022-11-04 02:56,10.6,91
2022-11-04 02:57,10.6,91
2022-11-04 02:58,10.6,91
2022-11-04 02:59,10.6,91
2022-11-04 03:00,10.6,91
2022-11-04 03:01,10.6,91
2022-11-04 03:02,10.6,91
2022-11-04 03:03,10.6,92
2022-11-04 03:04,10.6,93
2022-11-04 03:05,10.6,92
2022-11-04 03:06,10.6,92
2022-11-04 03:07,10.6,92
2022-11-04 03:08,10.6,92
2022-11-04 03:09,10.6,92
2022-11-04 03:10,10.6,92
2022-11-04 03:11,10.6,92
2022-11-04 03:12,10.6,92
2022-11-04 03:13,10.6,92
2022-11-04 03:14,10.6,92
2022-11-04 03:15,10.6,92
2022-11-04 03:16,10.6,92
2022-11-04 03:17,10.6,92
2022-11-04 03:18,10.6,92
2022-11-04 03:19,10.6,92
2022-11-04 03:20,10.6,92
2022-11-04 03:21,10.6,91
2022-11-04 03:22,10.6,91
2022-11-04 03:23,10.6,91
2022-11-04 03:24,10.6,91
2022-11-04 03:25,10.6,91
2022-11-04 03:26,10.6,91
2022-11-04 03:27,10.6,91
2022-11-04 03:28,10.6,91
2022-11-04 03:29,10.6,91
2022-11-04 03:30,10.5,91
2022-11-04 03:31,10.5,91
2022-11-04 03:32,10.5,91
2022-11-04 03:33,10.5,91
2022-11-04 03:34,10.5,91
2022-11-04 03:35,10.5,91
2022-11-04 03:36,10.5,91
2022-11-04 03:37,10.5,91
2022-11-04 03:38,10.5,91
2022-11-04 03:39,10.5,91
2022-11-04 03:40,10.5,91
2022-11-04 03:41,10.5,91
2022-11-04 03:42,10.5,91
2022-11-04 03:43,10.5,91
2022-11-04 03:44,10.5,91
2022-11-04 03:45,10.5,91
2022-11-04 03:46,10.5,91
2022-11-04 03:47,10.4,91
2022-11-04 03:48,10.4,91
2022-11-04 03:49,10.4,91
2022-11-04 03:50,10.4,91
2022-11-04 03:51,10.4,91
2022-11-04 03:52,10.4,91
2022-11-04 03:53,10.4,91
2022-11-04 03:54,10.4,91
2022-11-04 03:55,10.4,91
2022-11-04 03:56,10.4,91
2022-11-04 03:57,10.4,91
2022-11-04 03:58,10.4,92
2022-11-04 03:59,10.4,92
2022-11-04 04:00,10.4,92
2022-11-04 04:01,10.4,92
2022-11-04 04:02,10.4,92
2022-11-04 04:03,10.4,92
2022-11-04 04:04,10.4,92
2022-11-04 04:05,10.4,92
2022-11-04 04:06,10.4,92
2022-11-04 04:07,10.4,92
2022-11-04 04:08,10.4,92
2022-11-04 04:09,10.4,92
2022-11-04 04:10,10.4,92
2022-11-04 04:11,10.4,92
2022-11-04 04:12,10.4,92
2022-11-04 04:13,10.4,92
2022-11-04 04:14,10.4,92
2022-11-04 04:15,10.4,92
2022-11-04 04:16,10.4,92
2022-11-04 04:17,10.4,92
2022-11-04 04:18,10.4,92
2022-11-04 04:19,10.4,92
2022-11-04 04:20,10.4,92
2022-11-04 04:21,10.4,92
2022-11-04 04:22,10.4,92
2022-11-04 04:23,10.4,92
2022-11-04 04:24,10.4,92
2022-11-04 04:25,10.4,92
2022-11-04 04:26,10.4,92
2022-11-04 04:27,10.4,92
2022-11-04 04:28,10.4,92
2022-11-04 04:29,10.4,92
2022-11-04 04:30,10.4,92
2022-11-04 04:31,10.4,92
2022-11-04 04:32,10.4,92
2022-11-04 04:33,10.4,92
2022-11-04 04:34,10.3,92
2022-11-04 04:35,10.3,92
2022-11-04 04:36,10.3,92
2022-11-04 04:37,10.3,92
2022-11-04 04:38,10.3,92
2022-11-04 04:39,10.3,92
2022-11-04 04:40,10.3,92
2022-11-04 04:41,10.3,92
2022-11-04 04:42,10.3,92
2022-11-04 04:43,10.3,92
2022-11-04 04:44,10.3,92
2022-11-04 04:45,10.3,92
2022-11-04 04:46,10.3,92
2022-11-04 04:47,10.3,92
2022-11-04 04:48,10.3,92
2022-11-04 04:49,10.3,92
2022-11-04 04:50,10.3,92
2022-11-04 04:51,10.3,92
2022-11-04 04:52,10.3,92
2022-11-04 04:53,10.3,92
2022-11-04 04:54,10.3,92
2022-11-04 04:55,10.3,92
2022-11-04 04:56,10.3,92
2022-11-04 04:57,10.3,92
2022-11-04 04:58,10.3,92
2022-11-04 04:59,10.3,92
2022-11-04 05:00,10.3,92
2022-11-04 05:01,10.3,92
2022-11-04 05:02,10.3,92
2022-11-04 05:03,10.3,92
2022-11-04 05:04,10.3,92
2022-11-04 05:05,10.3,92
2022-11-04 05:06,10.3,92
2022-11-04 05:07,10.3,92
2022-11-04 05:08,10.3,92
2022-11-04 05:09,10.3,92
2022-11-04 05:10,10.3,92
2022-11-04 05:11,10.3,92
2022-11-04 05:12,10.3,92
2022-11-04 05:13,10.3,92
2022-11-04 05:14,10.3,92
2022-11-04 05:15,10.3,92
2022-11-04 05:16,10.3,92
2022-11-04 05:17,10.3,92
2022-11-04 05:18,10.3,92
2022-11-04 05:19,10.3,92
2022-11-04 05:20,10.3,92
2022-11-04 05:21,10.3,92
2022-11-04 05:22,10.3,92
2022-11-04 05:23,10.3,92
2022-11-04 05:24,10.3,92
2022-11-04 05:25,10.3,92
2022-11-04 05:26,10.3,93
2022-11-04 05:27,10.3,93
2022-11-04 05:28,10.2,93
2022-11-04 05:29,10.2,93
2022-11-04 05:30,10.2,93
2022-11-04 05:31,10.2,93
2022-11-04 05:32,10.2,93
2022-11-04 05:33,10.2,93
2022-11-04 05:34,10.2,93
2022-11-04 05:35,10.2,93
2022-11-04 05:36,10.2,93
2022-11-04 05:37,10.2,93
2022-11-04 05:38,10.2,93
2022-11-04 05:39,10.2,93
2022-11-04 05:40,10.2,93
2022-11-04 05:41,10.2,93
2022-11-04 05:42,10.2,93
2022-11-04 05:43,10.2,93
2022-11-04 05:44,10.2,93
2022-11-04 05:45,10.2,93
2022-11-04 05:46,10.2,93
2022-11-04 05:47,10.2,93
2022-11-04 05:48,10.2,93
2022-11-04 05:49,10.2,93
2022-11-04 05:50,10.2,93
2022-11-04 05:51,10.2,93
2022-11-04 05:52,10.2,93
2022-11-04 05:53,10.2,93
2022-11-04 05:54,10.2,93
2022-11-04 05:55,10.2,93
2022-11-04 05:56,10.2,93
2022-11-04 05:57,10.2,93
2022-11-04 05:58,10.2,93
2022-11-04 05:59,10.2,93
2022-11-04 06:00,10.2,93
2022-11-04 06:01,10.2,92
2022-11-04 06:02,10.2,92
2022-11-04 06:03,10.2,92
2022-11-04 06:04,10.2,92
2022-11-04 06:05,10.2,92
2022-11-04 06:06,10.2,92
2022-11-04 06:07,10.2,92
2022-11-04 06:08,10.2,92
2022-11-04 06:09,10.2,92
2022-11-04 06:10,10.2,92
2022-11-04 06:11,10.2,92
2022-11-04 06:12,10.2,92
2022-11-04 06:13,10.2,92
2022-11-04 06:14,10.2,92
2022-11-04 06:15,10.1,92
2022-11-04 06:16,10.1,92
2022-11-04 06:17,10.1,92
2022-11-04 06:18,10.1,92
2022-11-04 06:19,10.1,92
2022-11-04 06:20,10.1,92
2022-11-04 06:21,10.1,92
2022-11-04 06:22,10.1,92
2022-11-04 06:23,10.1,92
2022-11-04 06:24,10.1,92
2022-11-04 06:25,10.1,92
2022-11-04 06:26,10.0,92
2022-11-04 06:27,10.0,92
2022-11-04 06:28,10.0,92
2022-11-04 06:29,10.0,92
2022-11-04 06:30,10.0,92
2022-11-04 06:31,9.9,92
2022-11-04 06:32,9.9,92
2022-11-04 06:33,9.9,92
2022-11-04 06:34,9.9,92
2022-11-04 06:35,9.9,92
2022-11-04 06:36,9.9,92
2022-11-04 06:37,9.9,92
2022-11-04 06:38,9.9,92
2022-11-04 06:39,9.9,92
2022-11-04 06:40,9.8,92
2022-11-04 06:41,9.8,92
2022-11-04 06:42,9.8,92
2022-11-04 06:43,9.8,92
2022-11-04 06:44,9.8,92
2022-11-04 06:45,9.8,92
2022-11-04 06:46,9.8,92
2022-11-04 06:47,9.8,92
2022-11-04 06:48,9.8,92
2022-11-04 06:49,9.8,92
2022-11-04 06:50,9.8,92
2022-11-04 06:51,9.8,92
2022-11-04 06:52,9.7,92
2022-11-04 06:53,9.7,92
2022-11-04 06:54,9.7,92
2022-11-04 06:55,9.7,92
2022-11-04 06:56,9.7,92
2022-11-04 06:57,9.7,92
2022-11-04 06:58,9.7,92
2022-11-04 06:59,9.7,92
2022-11-04 07:00,9.7,92
2022-11-04 07:01,9.7,92
2022-11-04 07:02,9.7,92
2022-11-04 07:03,9.6,92
2022-11-04 07:04,9.6,92
2022-11-04 07:05,9.6,92
2022-11-04 07:06,9.6,92
2022-11-04 07:07,9.6,92
2022-11-04 07:08,9.6,92
2022-11-04 07:09,9.6,92
2022-11-04 07:10,9.6,92
2022-11-04 07:11,9.6,92
2022-11-04 07:12,9.6,92
2022-11-04 07:13,9.6,92
2022-11-04 07:14,9.5,92
2022-11-04 07:15,9.5,92
2022-11-04 07:16,9.5,92
2022-11-04 07:17,9.5,92
2022-11-04 07:18,9.5,92
2022-11-04 07:19,9.5,92
2022-11-04 07:20,9.5,92
2022-11-04 07:21,9.4,92
2022-11-04 07:22,9.4,92
2022-11-04 07:23,9.4,92
2022-11-04 07:24,9.4,92
2022-11-04 07:25,9.4,92
2022-11-04 07:26,9.4,92
2022-11-04 07:27,9.4,92
2022-11-04 07:28,9.4,92
2022-11-04 07:29,9.4,92
2022-11-04 07:30,9.4,92
2022-11-04 07:31,9.4,92
2022-11-04 07:32,9.4,92
2022-11-04 07:33,9.4,92
2022-11-04 07:34,9.4,92
2022-11-04 07:35,9.4,92
2022-11-04 07:36,9.3,92
2022-11-04 07:37,9.3,92
2022-11-04 07:38,9.3,92
2022-11-04 07:39,9.3,92
2022-11-04 07:40,9.3,92
2022-11-04 07:41,9.3,92
2022-11-04 07:42,9.3,93
2022-11-04 07:43,9.3,93
2022-11-04 07:44,9.3,93
2022-11-04 07:45,9.3,93
2022-11-04 07:46,9.3,93
2022-11-04 07:47,9.3,93
2022-11-04 07:48,9.3,93
2022-11-04 07:49,9.3,93
2022-11-04 07:50,9.3,93
2022-11-04 07:51,9.3,93
2022-11-04 07:52,9.3,93
2022-11-04 07:53,9.3,93
2022-11-04 07:54,9.3,93
2022-11-04 07:55,9.3,93
2022-11-04 07:56,9.2,93
2022-11-04 07:57,9.2,93
2022-11-04 07:58,9.2,93
2022-11-04 07:59,9.2,93
2022-11-04 08:00,9.2,93
2022-11-04 08:01,9.2,93
2022-11-04 08:02,9.2,93
2022-11-04 08:03,9.2,93
2022-11-04 08:04,9.2,93
2022-11-04 08:05,9.2,93
2022-11-04 08:06,9.2,93
2022-11-04 08:07,9.2,93
2022-11-04 08:08,9.2,93
2022-11-04 08:09,9.2,93
2022-11-04 08:10,9.2,93
2022-11-04 08:11,9.2,93
2022-11-04 08:12,9.2,93
2022-11-04 08:13,9.2,93
2022-11-04 08:14,9.2,93
2022-11-04 08:15,9.2,93
2022-11-04 08:16,9.2,93
2022-11-04 08:17,9.2,93
2022-11-04 08:18,9.2,93
2022-11-04 08:19,9.1,93
2022-11-04 08:20,9.1,93
2022-11-04 08:21,9.1,93
2022-11-04 08:22,9.1,93
2022-11-04 08:23,9.1,93
2022-11-04 08:24,9.1,93
2022-11-04 08:25,9.1,93
2022-11-04 08:26,9.1,93
2022-11-04 08:27,9.1,93
2022-11-04 08:28,9.1,93
2022-11-04 08:29,9.1,93
2022-11-04 08:30,9.1,93
2022-11-04 08:31,9.1,93
2022-11-04 08:32,9.1,93
2022-11-04 08:33,9.1,93
2022-11-04 08:34,9.1,93
2022-11-04 08:35,9.1,93
2022-11-04 08:36,9.1,93
2022-11-04 08:37,9.1,93
2022-11-04 08:38,9.1,93
2022-11-04 08:39,9.1,93
2022-11-04 08:40,9.2,93
2022-11-04 08:41,9.3,93
2022-11-04 08:42,9.3,93
2022-11-04 08:43,9.4,92
2022-11-04 08:44,9.4,92
2022-11-04 08:45,9.4,92
2022-11-04 08:46,9.4,92
2022-11-04 08:47,9.4,92
2022-11-04 08:48,9.4,92
2022-11-04 08:49,9.4,92
2022-11-04 08:50,9.5,92
2022-11-04 08:51,9.5,92
2022-11-04 08:52,9.5,92
2022-11-04 08:53,9.4,92
2022-11-04 08:54,9.4,92
2022-11-04 08:55,9.5,91
2022-11-04 08:56,9.7,91
2022-11-04 08:57,9.8,91
2022-11-04 08:58,9.9,91
2022-11-04 08:59,9.9,91
2022-11-04 09:00,9.9,91
2022-11-04 09:01,9.9,90
2022-11-04 09:02,9.8,90
2022-11-04 09:03,9.8,90
2022-11-04 09:04,9.7,91
2022-11-04 09:05,9.7,91
2022-11-04 09:06,9.7,91
2022-11-04 09:07,9.6,91
2022-11-04 09:08,9.6,91
2022-11-04 09:09,9.6,91
2022-11-04 09:10,9.6,91
2022-11-04 09:11,9.6,91
2022-11-04 09:12,9.6,91
2022-11-04 09:13,9.6,91
2022-11-04 09:14,9.6,91
2022-11-04 09:15,9.6,91
2022-11-04 09:16,9.6,92
2022-11-04 09:17,9.6,92
2022-11-04 09:18,9.6,92
2022-11-04 09:19,9.6,92
2022-11-04 09:20,9.7,92
2022-11-04 09:21,9.7,92
2022-11-04 09:22,9.7,92
2022-11-04 09:23,9.7,92
2022-11-04 09:24,9.7,92
2022-11-04 09:25,9.7,92
2022-11-04 09:26,9.7,92
2022-11-04 09:27,9.8,92
2022-11-04 09:28,9.8,92
2022-11-04 09:29,9.8,92
2022-11-04 09:30,9.8,92
2022-11-04 09:31,9.9,92
2022-11-04 09:32,9.9,92
2022-11-04 09:33,9.9,92
2022-11-04 09:34,9.9,92
2022-11-04 09:35,9.9,91
2022-11-04 09:36,10.0,91
2022-11-04 09:37,10.0,91
2022-11-04 09:38,10.0,91
2022-11-04 09:39,10.1,91
2022-11-04 09:40,10.1,91
2022-11-04 09:41,10.1,91
2022-11-04 09:42,10.1,91
2022-11-04 09:43,10.1,91
2022-11-04 09:44,10.1,91
2022-11-04 09:45,10.1,91
2022-11-04 09:46,10.2,91
2022-11-04 09:47,10.2,91
2022-11-04 09:48,10.2,91
2022-11-04 09:49,10.3,91
2022-11-04 09:50,10.3,91
2022-11-04 09:51,10.4,91
2022-11-04 09:52,10.4,91
2022-11-04 09:53,10.4,91
2022-11-04 09:54,10.4,91
2022-11-04 09:55,10.4,90
2022-11-04 09:56,10.4,90
2022-11-04 09:57,10.4,90
2022-11-04 09:58,10.5,90
2022-11-04 09:59,10.5,90
2022-11-04 10:00,10.5,90
2022-11-04 10:01,10.6,90
2022-11-04 10:02,10.6,90
2022-11-04 10:03,10.6,90
2022-11-04 10:04,10.6,90
2022-11-04 10:05,10.6,90
2022-11-04 10:06,10.6,90
2022-11-04 10:07,10.6,89
2022-11-04 10:08,10.7,89
2022-11-04 10:09,10.7,89
2022-11-04 10:10,10.7,89
2022-11-04 10:11,10.8,89
2022-11-04 10:12,10.8,89
2022-11-04 10:13,10.8,89
2022-11-04 10:14,10.8,89
2022-11-04 10:15,10.8,89
2022-11-04 10:16,10.8,89
2022-11-04 10:17,10.9,89
2022-11-04 10:18,10.9,89
2022-11-04 10:19,10.9,88
2022-11-04 10:20,10.9,88
2022-11-04 10:21,10.9,88
2022-11-04 10:22,11.0,88
2022-11-04 10:23,11.0,88
2022-11-04 10:24,11.0,88
2022-11-04 10:25,11.0,88
2022-11-04 10:26,11.0,88
2022-11-04 10:27,11.1,88
2022-11-04 10:28,11.1,88
2022-11-04 10:29,11.1,88
2022-11-04 10:30,11.1,88
2022-11-04 10:31,11.1,88
2022-11-04 10:32,11.2,88
2022-11-04 10:33,11.2,87
2022-11-04 10:34,11.2,87
2022-11-04 10:35,11.2,87
2022-11-04 10:36,11.2,87
2022-11-04 10:37,11.3,87
2022-11-04 10:38,11.3,87
2022-11-04 10:39,11.3,87
2022-11-04 10:40,11.3,87
2022-11-04 10:41,11.3,87
2022-11-04 10:42,11.3,87
2022-11-04 10:43,11.4,87
2022-11-04 10:44,11.4,87
2022-11-04 10:45,11.4,87
2022-11-04 10:46,11.4,87
2022-11-04 10:47,11.4,86
2022-11-04 10:48,11.4,86
2022-11-04 10:49,11.4,86
2022-11-04 10:50,11.5,86
2022-11-04 10:51,11.5,86
2022-11-04 10:52,11.5,86
2022-11-04 10:53,11.6,86
2022-11-04 10:54,11.6,86
2022-11-04 10:55,11.6,86
2022-11-04 10:56,11.6,86
2022-11-04 10:57,11.6,86
2022-11-04 10:58,11.6,86
2022-11-04 10:59,11.6,85
2022-11-04 11:00,11.6,85
2022-11-04 11:01,11.6,85
2022-11-04 11:02,11.7,85
2022-11-04 11:03,11.7,85
2022-11-04 11:04,11.7,85
2022-11-04 11:05,11.7,85
2022-11-04 11:06,11.7,85
2022-11-04 11:07,11.7,85
2022-11-04 11:08,11.7,85
2022-11-04 11:09,11.8,85
2022-11-04 11:10,11.8,85
2022-11-04 11:11,11.8,85
2022-11-04 11:12,11.8,85
2022-11-04 11:13,11.8,85
2022-11-04 11:14,11.8,85
2022-11-04 11:15,11.9,85
2022-11-04 11:16,11.9,85
2022-11-04 11:17,11.9,84
2022-11-04 11:18,11.9,84
2022-11-04 11:19,11.9,84
2022-11-04 11:20,11.9,84
2022-11-04 11:21,11.9,84
2022-11-04 11:22,11.9,84
2022-11-04 11:23,11.9,84
